text,label
Peterson is the toast of SA and deservedly so,pos
He kept his head superbly till the end and ticked all the right boxes,pos
"What a game we have had folks! England have bounced back after the Gayle storm that struck Chennai for the first ten overs, they took wickets in regular intervals and they have kept the quarter final hopes alive",pos
"The spinners set it up for them, Tredwell took 4, Swann took 3 and they rattled the dodgy middle order of West Indies",pos
"Outstanding game this, the joy on the faces of the English players tell a thousand stories",pos
Sri Lanka came right back into the series with two wins,pos
"One wonders that if rain had not interuppted the proceedings in the 3rd ODI, it might well have been 3-2 in the visitors favor",pos
"It has been a lion-hearted performance from them, chasing two targets of over 300 in consecutive matches",pos
What a game this has been,pos
Sangakkara and Thirimanne were outstanding with the bat,pos
Sanga notched up his maiden ODI century against SA while Thirimanne notched up his first ODI fifty,pos
"However, Senanayake struck a six that got SL crossed the line with two wickets to spare",pos
What a match this has been,pos
"India started the chase in an explosive manner and every one would have thought of an early finish, but WI bowlers came back strongly and especially Russell struck 2 important blows to leave India reeling at 59/5",pos
But Jadeja and Rohit Sharma stitched an all important partnership for the 6 wicket to bail India out of trouble,pos
"But once Jaddu got out to a loose shot, WI found the opening they wanted",pos
"Rohit Sharma and the tail-enders found it hard to score on this slow wicket, but two quick wickets towards the end spiced up this boring match as WI sensed a win",pos
But poor bowling changes cost Sammy the match as Umesh and Aaron held their nerve to finish it on a high,pos
Terrific match it was for Zimbabwe and they thoroughly deserved the win,pos
They also recorded their highest ever successful run chase in ODIs in the process,pos
"Chasing 329, they were off to a shaky start with Sibanda getting out in the 2nd ball, but Taylor continued from where he had left and revived them a bit",pos
But it was Waller who stayed till the end inspite of the wickets falling at the other end to take them home,pos
This has been a cracker of a game for the Windies,pos
"Umar Akmal and Saeed Ajmal gave some fight, but in the end, the West Indies bowlers bowled well and they managed to win by seven runs",pos
"But there was a Zaheer Khan, who decided to change a thing or two, came back strongly in the batting powerplay, took crucial wickets to bring India back into the game",pos
"Absolute thriller! This has surely been the best game of this WC, and lets hope there are many such games coming our way though the heart takes a bit of a beating in such games",pos
Broad produced a miracle as he snapped up the final two wickets,pos
Credit for this victory must go to Graeme Swann who bowled an excellent spell,pos
"In the end, a combined team effort has seen England win an absolute thriller by six runs",pos
"WHAT A GAME! Once again, England make the broadcasters smile",pos
"Somehow, they manage to make every game they play a nail-biting thriller! Needing a moderate 226 for a win, Bangladesh got off to a flier - with Tamim showing why he is called 'Boom Boom Tamim Iqbal' by his fans",pos
"The home team raced to 50 in the 8th over, a score which England had taken 15 overs to reach",pos
"He, along with Kayes steadied the ship putting on an 82 run partnership",pos
"Ajmal Shahzad bowled a dream spell with unplayable deliveries and a flurry of wickets followed, with 3 wickets including Shakib's falling in a gap of 7 runs",pos
"The tail ender, in company of Mahmadullah, smashed the bowlers across the park",pos
They didn't let them down either as the duo added a 50+ partnership,pos
"And then, all I remember is the four through the off side, and the Bangladesh celebration",pos
An abject surrender from India,neg
"Samuels scored his 7th ODI hundred, but the Indian bowlers managed to get the breakthroughs at the fag end to dent the visitors.",pos
"When Devcich and Brownline shared a 103-run opening stand, it looked like the visitors were going to win by a big margin, but Pakistan bounced back strongly and reduced the visitors to 167/5",pos
Phew! Insane stuff from the Caribbean boys!,pos
Scotland gave it their all in defending the paltry 216 that their batsmen put up,neg
"At one stage, they had the Irish reeling at 5/100",pos
"With India's fifth bowler, Ravindra Jadeja, not able to control things, England upped the ante and all the pressure evaporated",neg
"Although both perished after sharing a fantastic 125-run stand, England got past the line with three wickets and 19 balls to spare",pos
The fielding too was terrific as they pulled off some stunners in the field,pos
Both batsmen got to their respective fifties before the former threw it away,pos
"Soumya Sarkar got Bangladesh off to a blazing start, Tamim struggled but stuck it out for a while before Parnell sent him packing",neg
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
